Date,Close,High,Low,Open,Volume
,^FTAS,^FTAS,^FTAS,^FTAS,^FTAS
2007-05-18,3449.68994140625,3456.6298828125,3420.60009765625,3420.60009765625,279220300
2007-05-21,3448.2900390625,3465.949951171875,3441.510009765625,3449.699951171875,244158200
2007-05-22,3434.219970703125,3450.89990234375,3429.610107421875,3448.2900390625,396080400
2007-05-23,3440.3798828125,3452.830078125,3434.219970703125,3434.219970703125,378008700
2007-05-24,3414.669921875,3440.449951171875,3413.39990234375,3440.3798828125,332137800
2007-05-25,3413.6298828125,3414.969970703125,3396.469970703125,3414.669921875,248576500
2007-05-29,3431.27001953125,3433.340087890625,3413.6298828125,3413.6298828125,323446500
2007-05-30,3426.52001953125,3431.260009765625,3396.4599609375,3431.260009765625,286255800
2007-05-31,3438.699951171875,3451.3701171875,3426.52001953125,3426.52001953125,295534800
2007-06-01,3466.52001953125,3466.800048828125,3438.699951171875,3438.699951171875,259418300
2007-06-04,3458.679931640625,3470.52001953125,3448.5,3466.510009765625,193911000
2007-06-05,3442.419921875,3468.699951171875,3438.340087890625,3458.669921875,265031100
2007-06-06,3382.030029296875,3443.030029296875,3377.14990234375,3442.419921875,301856800
2007-06-07,3366.85009765625,3407.85009765625,3356.429931640625,3382.030029296875,356936100
2007-06-08,3364.659912109375,3371.929931640625,3335.68994140625,3366.85009765625,0
2007-06-11,3393.93994140625,3393.93994140625,3364.669921875,3364.669921875,213420700
2007-06-12,3370.760009765625,3403.969970703125,3367.780029296875,3393.93994140625,327034600
2007-06-13,3388.080078125,3391.360107421875,3351.89990234375,3370.760009765625,277887500
2007-06-14,3435.93994140625,3438.2099609375,3388.080078125,3388.080078125,278591900
2007-06-15,3478.989990234375,3479.580078125,3435.93994140625,3435.93994140625,373784000
2007-06-18,3465.1201171875,3490.169921875,3461.580078125,3478.989990234375,198902300
2007-06-19,3436.7099609375,3473.449951171875,3436.7099609375,3465.1201171875,253503800
2007-06-20,3435.090087890625,3457.780029296875,3434.6298828125,3436.7099609375,348499500
2007-06-21,3403.68994140625,3435.090087890625,3387.219970703125,3435.090087890625,319959600
2007-06-22,3390.260009765625,3411.590087890625,3389.10009765625,3403.68994140625,232465700
2007-06-25,3398.3798828125,3400.110107421875,3367.3798828125,3390.260009765625,268541000
2007-06-26,3384.0400390625,3399.31005859375,3375.010009765625,3398.3798828125,306523900
2007-06-27,3363.760009765625,3384.0400390625,3348.330078125,3384.0400390625,336407000
2007-06-28,3388.159912109375,3389.280029296875,3363.760009765625,3363.760009765625,307163400
2007-06-29,3404.139892578125,3404.139892578125,3363.669921875,3388.159912109375,297150400
2007-07-02,3396.77001953125,3406.39990234375,3385.580078125,3404.139892578125,240976500
2007-07-03,3427.2900390625,3428.030029296875,3396.77001953125,3396.77001953125,272704200
2007-07-04,3445.330078125,3448.989990234375,3427.2900390625,3427.2900390625,199670400
2007-07-05,3428.06005859375,3454.56005859375,3423.31005859375,3445.330078125,298866300
2007-07-06,3454.1298828125,3454.1298828125,3428.06005859375,3428.06005859375,240672400
2007-07-09,3463.6201171875,3471.14990234375,3454.1298828125,3454.1298828125,199475300
2007-07-10,3422.919921875,3473.25,3419.22998046875,3463.6201171875,271511200
2007-07-11,3413.090087890625,3422.919921875,3394.300048828125,3422.919921875,262030900
2007-07-12,3454.050048828125,3454.050048828125,3405.719970703125,3413.090087890625,281213600
2007-07-13,3467.919921875,3483.340087890625,3454.050048828125,3454.050048828125,228655300
2007-07-16,3459.659912109375,3475.8701171875,3450.639892578125,3467.919921875,225521300
2007-07-17,3438.18994140625,3459.659912109375,3423.52001953125,3459.659912109375,239060000
2007-07-18,3395.739990234375,3438.18994140625,3395.739990234375,3438.18994140625,273416900
2007-07-19,3433.75,3441.9599609375,3395.739990234375,3395.739990234375,266034500
2007-07-20,3407.7900390625,3448.820068359375,3405.669921875,3433.75,240616000
2007-07-23,3422.860107421875,3422.860107421875,3405.030029296875,3407.7900390625,216188200
2007-07-24,3359.93994140625,3422.860107421875,3359.93994140625,3422.860107421875,277390300
2007-07-25,3333.010009765625,3371.010009765625,3326.0400390625,3359.93994140625,272541600
2007-07-26,3228.929931640625,3344.93994140625,3228.929931640625,3333.010009765625,376909300
2007-07-27,3210.68994140625,3259.1201171875,3198.8701171875,3228.929931640625,368603200
2007-07-30,3211.14990234375,3233.300048828125,3200.219970703125,3210.68994140625,289734300
2007-07-31,3289.1201171875,3289.1201171875,3211.14990234375,3211.14990234375,338234900
2007-08-01,3235.1298828125,3289.1201171875,3202.449951171875,3289.1201171875,304117100
2007-08-02,3258.330078125,3266.8701171875,3235.1298828125,3235.1298828125,272182300
2007-08-03,3223.840087890625,3270.3798828125,3217.2099609375,3258.330078125,258819100
2007-08-06,3200.14990234375,3228.25,3190.2099609375,3223.840087890625,249685400
2007-08-07,3261.719970703125,3261.719970703125,3200.14990234375,3200.14990234375,275789100
2007-08-08,3307.929931640625,3313.9599609375,3261.7099609375,3261.7099609375,384584600
2007-08-09,3244.6201171875,3307.93994140625,3222.840087890625,3307.93994140625,487894900
2007-08-10,3129.6201171875,3244.6201171875,3128.719970703125,3244.6201171875,421971400
2007-08-13,3219.050048828125,3226.139892578125,3129.6201171875,3129.6201171875,298999700
2007-08-14,3179.169921875,3238.1201171875,3174.18994140625,3219.050048828125,255676700
2007-08-15,3159.239990234375,3179.169921875,3127.800048828125,3179.169921875,254350800
2007-08-16,3031.909912109375,3159.239990234375,3031.909912109375,3159.239990234375,350227300
2007-08-17,3128.969970703125,3160.75,3014.010009765625,3031.909912109375,453274600
2007-08-20,3136.0400390625,3177.9599609375,3128.969970703125,3128.969970703125,209290800
2007-08-21,3136.360107421875,3155.6298828125,3113.320068359375,3136.050048828125,226912100
2007-08-22,3195.659912109375,3196.340087890625,3136.360107421875,3136.360107421875,249376800
2007-08-23,3198.06005859375,3245.1298828125,3195.659912109375,3195.659912109375,251511400
2007-08-24,3209.4599609375,3215.60009765625,3190.830078125,3198.06005859375,157950700
2007-08-28,3151.429931640625,3209.4599609375,3143.739990234375,3209.4599609375,184476900
2007-08-29,3168.179931640625,3170.800048828125,3127.60009765625,3151.429931640625,194186100
2007-08-30,3211.580078125,3215.10009765625,3166.52001953125,3168.179931640625,219925200
2007-08-31,3260.47998046875,3262.050048828125,3211.580078125,3211.580078125,219518000
2007-09-03,3268.010009765625,3276.919921875,3260.47998046875,3260.47998046875,133598000
2007-09-04,3301.159912109375,3301.159912109375,3249.93994140625,3268.010009765625,205365200
2007-09-05,3246.56005859375,3305.06005859375,3243.889892578125,3301.159912109375,214116800
2007-09-06,3265.699951171875,3275.39990234375,3219.699951171875,3246.56005859375,226832200
2007-09-07,3203.800048828125,3280.68994140625,3200.56005859375,3265.68994140625,269326900
2007-09-10,3173.219970703125,3222.550048828125,3167.719970703125,3203.800048828125,196159600
2007-09-11,3246.7900390625,3246.7900390625,3173.219970703125,3173.219970703125,205236600
2007-09-12,3257.97998046875,3263.0400390625,3223.2099609375,3246.7900390625,222635600
2007-09-13,3280.639892578125,3284.5,3244.320068359375,3257.97998046875,235524600
2007-09-14,3238.760009765625,3280.64990234375,3201.699951171875,3280.64990234375,305037400
2007-09-17,3183.169921875,3238.77001953125,3178.2099609375,3238.77001953125,289539500
2007-09-18,3228.77001953125,3236.0,3173.639892578125,3183.169921875,307046500
2007-09-19,3319.35009765625,3343.0,3228.77001953125,3228.77001953125,373954400
2007-09-20,3300.570068359375,3319.35009765625,3287.0400390625,3319.35009765625,281534700
2007-09-21,3314.929931640625,3326.72998046875,3290.989990234375,3300.570068359375,375511700
2007-09-24,3317.5400390625,3332.3701171875,3305.280029296875,3314.929931640625,246993600
2007-09-25,3279.97998046875,3317.5400390625,3264.669921875,3317.5400390625,365583400
2007-09-26,3296.969970703125,3317.72998046875,3279.97998046875,3279.97998046875,292381900
2007-09-27,3325.8701171875,3336.0,3296.969970703125,3296.969970703125,311993400
2007-09-28,3316.889892578125,3330.6201171875,3288.77001953125,3325.8798828125,327056100
2007-10-01,3335.409912109375,3339.669921875,3295.739990234375,3316.889892578125,240544000
2007-10-02,3339.5400390625,3367.360107421875,3333.570068359375,3335.39990234375,337113500
2007-10-03,3360.1201171875,3362.969970703125,3339.139892578125,3339.5400390625,284899200
2007-10-04,3365.800048828125,3385.06005859375,3345.010009765625,3360.1201171875,277630400
2007-10-05,3387.06005859375,3390.97998046875,3365.800048828125,3365.800048828125,231197300
2007-10-08,3361.570068359375,3391.989990234375,3361.570068359375,3387.06005859375,225958800
2007-10-09,3397.780029296875,3401.93994140625,3355.320068359375,3361.570068359375,263681700
2007-10-10,3409.3701171875,3409.3701171875,3387.429931640625,3397.780029296875,270212000
2007-10-11,3453.6201171875,3455.77001953125,3409.3701171875,3409.3701171875,316778000
2007-10-12,3454.530029296875,3454.530029296875,3421.0,3453.6201171875,289048700
2007-10-15,3411.409912109375,3463.68994140625,3406.1298828125,3454.530029296875,239162200
2007-10-16,3395.409912109375,3411.409912109375,3387.989990234375,3411.409912109375,265149000
2007-10-17,3429.830078125,3437.25,3386.889892578125,3395.419921875,293195400
2007-10-18,3395.239990234375,3449.360107421875,3384.169921875,3429.830078125,263187500
2007-10-19,3355.25,3398.6201171875,3353.75,3395.239990234375,250312700
2007-10-22,3319.489990234375,3355.25,3296.659912109375,3355.25,219867100
2007-10-23,3351.929931640625,3373.4599609375,3319.489990234375,3319.489990234375,242073700
2007-10-24,3334.02001953125,3369.81005859375,3324.72998046875,3351.929931640625,222593400
2007-10-25,3383.340087890625,3388.2900390625,3334.030029296875,3334.030029296875,323137600
2007-10-26,3421.31005859375,3431.6201171875,3376.18994140625,3383.340087890625,273633700
2007-10-29,3442.6298828125,3452.429931640625,3421.31005859375,3421.31005859375,215445700
2007-10-30,3419.320068359375,3442.6298828125,3417.27001953125,3442.6298828125,216363500
2007-10-31,3454.1201171875,3454.1201171875,3411.820068359375,3419.320068359375,255310800
2007-11-01,3389.3798828125,3455.659912109375,3374.3798828125,3454.1201171875,214368100
2007-11-02,3361.530029296875,3389.3798828125,3340.949951171875,3389.3798828125,219801500
2007-11-05,3325.889892578125,3361.52001953125,3306.739990234375,3361.52001953125,184959200
2007-11-06,3332.909912109375,3352.39990234375,3324.8701171875,3325.889892578125,186548800
2007-11-07,3284.5400390625,3355.840087890625,3284.5400390625,3332.909912109375,164059600
2007-11-08,3278.300048828125,3305.47998046875,3236.8798828125,3285.090087890625,285094700
2007-11-09,3237.320068359375,3308.110107421875,3221.97998046875,3278.300048828125,238901700
2007-11-12,3252.530029296875,3266.530029296875,3220.22998046875,3237.330078125,196862100
2007-11-13,3264.1201171875,3274.679931640625,3226.949951171875,3252.530029296875,220551900
2007-11-14,3300.75,3313.800048828125,3264.1201171875,3264.1201171875,221724400
2007-11-15,3261.35009765625,3316.81005859375,3251.260009765625,3300.75,185000700
2007-11-16,3225.7099609375,3261.35009765625,3220.580078125,3261.35009765625,186240400
2007-11-19,3135.949951171875,3247.06005859375,3135.949951171875,3225.7099609375,209831400
2007-11-20,3184.409912109375,3184.409912109375,3113.64990234375,3135.949951171875,240004800
2007-11-21,3103.7900390625,3184.409912109375,3089.530029296875,3184.409912109375,215256100
2007-11-22,3143.340087890625,3143.340087890625,3081.989990234375,3103.7900390625,161483300
2007-11-23,3198.449951171875,3198.449951171875,3143.340087890625,3143.340087890625,169859900
2007-11-26,3160.199951171875,3221.2099609375,3159.18994140625,3198.449951171875,174172700
2007-11-27,3135.7099609375,3164.080078125,3098.409912109375,3160.199951171875,223228500
2007-11-28,3219.530029296875,3219.530029296875,3123.469970703125,3135.7099609375,230721500
2007-11-29,3241.72998046875,3247.260009765625,3206.18994140625,3219.530029296875,205789200
2007-11-30,3280.8701171875,3292.719970703125,3234.56005859375,3241.719970703125,249226100
2007-12-03,3252.97998046875,3290.580078125,3251.340087890625,3280.8701171875,177312900
2007-12-04,3209.139892578125,3259.550048828125,3197.56005859375,3252.97998046875,192034800
2007-12-05,3296.030029296875,3296.030029296875,3209.139892578125,3209.139892578125,202117100
2007-12-06,3291.64990234375,3342.090087890625,3268.85009765625,3296.030029296875,221925300
2007-12-07,3327.419921875,3337.389892578125,3291.64990234375,3291.64990234375,164043600
2007-12-10,3331.659912109375,3345.820068359375,3313.489990234375,3327.419921875,154673900
2007-12-11,3320.590087890625,3344.56005859375,3309.02001953125,3331.659912109375,147828100
2007-12-12,3328.949951171875,3352.469970703125,3267.260009765625,3320.580078125,227558400
2007-12-13,3231.659912109375,3328.909912109375,3231.659912109375,3328.909912109375,208240000
2007-12-14,3249.239990234375,3261.35009765625,3221.449951171875,3231.659912109375,154605300
2007-12-17,3185.300048828125,3249.239990234375,3179.610107421875,3249.239990234375,176411900
2007-12-18,3187.510009765625,3218.050048828125,3175.0,3185.300048828125,182253900
2007-12-19,3192.35009765625,3208.909912109375,3177.669921875,3187.510009765625,169786800
2007-12-20,3225.510009765625,3234.570068359375,3192.35009765625,3192.35009765625,162760600
2007-12-21,3270.39990234375,3278.8798828125,3225.510009765625,3225.510009765625,261515800
2007-12-24,3292.179931640625,3294.3701171875,3270.39990234375,3270.39990234375,24708000
2007-12-27,3301.580078125,3306.070068359375,3290.590087890625,3292.179931640625,80661300
2007-12-28,3294.60009765625,3301.580078125,3277.080078125,3301.580078125,64167800
2007-12-31,3286.669921875,3294.659912109375,3275.760009765625,3294.60009765625,35103800
2008-01-02,3269.02001953125,3315.4599609375,3262.56005859375,3286.669921875,108885500
2008-01-03,3291.469970703125,3295.389892578125,3253.360107421875,3269.02001953125,157028100
2008-01-04,3223.43994140625,3313.510009765625,3216.5,3291.469970703125,186442300
2008-01-07,3210.22998046875,3234.610107421875,3182.669921875,3223.43994140625,193471300
2008-01-08,3222.260009765625,3242.43994140625,3210.22998046875,3210.22998046875,220024600
2008-01-09,3177.14990234375,3222.260009765625,3163.06005859375,3222.260009765625,274717500
2008-01-10,3148.47998046875,3200.840087890625,3147.030029296875,3177.159912109375,257966000
2008-01-11,3139.72998046875,3161.10009765625,3111.030029296875,3148.47998046875,255710600
2008-01-14,3153.860107421875,3167.530029296875,3127.800048828125,3139.739990234375,191586100
2008-01-15,3060.860107421875,3153.860107421875,3060.860107421875,3153.860107421875,242425700
2008-01-16,3018.75,3061.64990234375,3002.6298828125,3060.860107421875,284908300
2008-01-17,3003.300048828125,3063.330078125,3000.260009765625,3018.75,261677600
2008-01-18,3003.52001953125,3065.39990234375,2979.510009765625,3003.300048828125,281511500
2008-01-21,2845.110107421875,3003.52001953125,2844.659912109375,3003.52001953125,290335400
2008-01-22,2928.60009765625,2939.68994140625,2728.699951171875,2845.110107421875,380284100
2008-01-23,2867.010009765625,2977.330078125,2822.7099609375,2928.60009765625,345060000
2008-01-24,2997.75,2997.75,2867.010009765625,2867.010009765625,317499200
2008-01-25,2990.239990234375,3044.39990234375,2981.639892578125,2997.739990234375,238683300
2008-01-28,2951.330078125,2990.239990234375,2912.330078125,2990.239990234375,177077100
2008-01-29,3003.89990234375,3003.89990234375,2951.330078125,2951.330078125,175264600
2008-01-30,2983.27001953125,3003.89990234375,2971.530029296875,3003.89990234375,172391500
2008-01-31,3000.10009765625,3008.39990234375,2911.139892578125,2983.280029296875,254680000
2008-02-01,3077.39990234375,3081.840087890625,3000.10009765625,3000.10009765625,256226000
2008-02-04,3079.820068359375,3099.89990234375,3066.909912109375,3077.39990234375,173431100
2008-02-05,2999.530029296875,3079.820068359375,2993.449951171875,3079.820068359375,218896600
2008-02-06,3000.219970703125,3006.669921875,2971.780029296875,2999.530029296875,197253600
2008-02-07,2928.580078125,3000.219970703125,2918.590087890625,3000.219970703125,238450200
2008-02-08,2956.60009765625,2967.93994140625,2918.070068359375,2928.580078125,187301000
2008-02-11,2920.449951171875,2958.929931640625,2909.070068359375,2956.610107421875,161596800
2008-02-12,3020.7900390625,3020.7900390625,2920.449951171875,2920.449951171875,214505100
2008-02-13,3006.1298828125,3021.590087890625,2974.5,3020.7900390625,181409200
2008-02-14,3010.320068359375,3035.340087890625,3000.5,3006.1298828125,195914300
2008-02-15,2962.239990234375,3025.56005859375,2951.6298828125,3010.320068359375,175022100
2008-02-18,3038.580078125,3040.580078125,2962.25,2962.25,130463400
2008-02-19,3053.2099609375,3082.77001953125,3008.780029296875,3038.580078125,176901000
2008-02-20,3018.070068359375,3053.2099609375,2997.2900390625,3053.2099609375,197297200
2008-02-21,3037.3798828125,3070.639892578125,3018.070068359375,3018.070068359375,175918500
2008-02-22,3012.909912109375,3053.110107421875,3003.68994140625,3037.3798828125,175446100
2008-02-25,3070.780029296875,3073.60009765625,3012.909912109375,3012.909912109375,169790200
2008-02-26,3113.580078125,3114.989990234375,3067.179931640625,3070.77001953125,187682500
2008-02-27,3110.280029296875,3121.449951171875,3068.050048828125,3113.580078125,208240800
2008-02-28,3055.10009765625,3117.360107421875,3053.530029296875,3110.280029296875,210818200
2008-02-29,3013.02001953125,3064.780029296875,3001.52001953125,3055.10009765625,217197400
2008-03-03,2981.909912109375,3013.02001953125,2960.760009765625,3013.02001953125,206702300
2008-03-04,2956.780029296875,3008.010009765625,2935.469970703125,2981.219970703125,218965700
2008-03-05,3002.409912109375,3003.64990234375,2956.780029296875,2956.780029296875,203701800
2008-03-06,2958.719970703125,3011.080078125,2952.679931640625,3002.409912109375,179123400
2008-03-07,2923.18994140625,2958.719970703125,2904.72998046875,2958.719970703125,219782200
2008-03-10,2885.090087890625,2929.409912109375,2879.93994140625,2923.18994140625,183940700
2008-03-11,2914.8701171875,2958.8798828125,2885.090087890625,2885.090087890625,233832400
2008-03-12,2961.25,2977.360107421875,2914.8701171875,2914.8701171875,199055400
2008-03-13,2916.64990234375,2961.25,2886.320068359375,2961.25,213370700
2008-03-14,2886.169921875,2959.6298828125,2873.610107421875,2916.64990234375,203767900
2008-03-17,2777.550048828125,2886.179931640625,2777.550048828125,2886.179931640625,270878200
2008-03-18,2868.659912109375,2871.75,2777.550048828125,2777.550048828125,224361700
2008-03-19,2840.75,2892.02001953125,2828.199951171875,2868.659912109375,305310000
2008-03-20,2814.010009765625,2840.75,2799.679931640625,2840.75,344308900
2008-03-25,2911.860107421875,2919.889892578125,2814.010009765625,2814.010009765625,285132700
2008-03-26,2897.77001953125,2911.860107421875,2887.659912109375,2911.860107421875,216174000
2008-03-27,2931.81005859375,2938.169921875,2895.949951171875,2897.77001953125,208032500
2008-03-28,2920.419921875,2944.320068359375,2909.989990234375,2931.820068359375,157427000
2008-03-31,2927.050048828125,2931.030029296875,2869.18994140625,2920.419921875,193536100
2008-04-01,3005.14990234375,3010.56005859375,2910.3798828125,2927.0400390625,216978600
2008-04-02,3034.35009765625,3035.429931640625,2991.169921875,3005.14990234375,198068700
2008-04-03,3015.9599609375,3041.0400390625,3002.8701171875,3034.35009765625,161475700
2008-04-04,3039.6201171875,3039.6201171875,3012.02001953125,3015.9599609375,143795300
2008-04-07,3071.800048828125,3071.800048828125,3039.6201171875,3039.6201171875,136113500
2008-04-08,3056.0,3071.800048828125,3033.800048828125,3071.800048828125,141452500
2008-04-09,3051.820068359375,3068.010009765625,3037.739990234375,3056.0,141708500
2008-04-10,3041.010009765625,3061.239990234375,3000.590087890625,3051.820068359375,185791800
2008-04-11,3008.27001953125,3066.280029296875,2993.280029296875,3041.010009765625,173697200
2008-04-14,2976.550048828125,3008.27001953125,2975.64990234375,3008.27001953125,151123600
2008-04-15,3010.97998046875,3029.0,2976.56005859375,2976.56005859375,179792300
2008-04-16,3079.139892578125,3079.139892578125,3010.97998046875,3010.97998046875,183710600
2008-04-17,3051.1298828125,3098.47998046875,3044.75,3079.14990234375,196562300
2008-04-18,3090.06005859375,3090.7900390625,3047.18994140625,3051.1201171875,198018000
2008-04-21,3084.820068359375,3105.52001953125,3069.3798828125,3090.070068359375,167885400
2008-04-22,3074.070068359375,3092.300048828125,3060.64990234375,3084.820068359375,165447600
2008-04-23,3095.929931640625,3095.929931640625,3045.820068359375,3074.070068359375,203870500
2008-04-24,3077.0,3095.929931640625,3031.679931640625,3095.929931640625,181046600
2008-04-25,3097.199951171875,3100.77001953125,3074.75,3077.0,170566500
2008-04-28,3100.860107421875,3121.75,3097.199951171875,3097.199951171875,120565700
2008-04-29,3095.679931640625,3118.969970703125,3079.080078125,3100.860107421875,149034200
2008-04-30,3099.93994140625,3114.10009765625,3072.43994140625,3095.679931640625,170952600
2008-05-01,3098.1298828125,3112.77001953125,3088.280029296875,3099.93994140625,917259900
2008-05-02,3163.10009765625,3167.27001953125,3098.1298828125,3098.1298828125,177306900
2008-05-06,3164.300048828125,3173.919921875,3137.110107421875,3163.10009765625,162155100
2008-05-07,3189.0400390625,3197.860107421875,3163.6298828125,3164.31005859375,168119000
2008-05-08,3197.780029296875,3197.780029296875,3168.669921875,3187.110107421875,166293400
2008-05-09,3163.8701171875,3197.780029296875,3147.389892578125,3197.780029296875,142667500
2008-05-12,3174.9599609375,3188.419921875,3157.18994140625,3163.8701171875,106889800
2008-05-13,3165.080078125,3197.760009765625,3134.18994140625,3174.9599609375,163310300
2008-05-14,3162.919921875,3181.25,3139.110107421875,3165.080078125,175109600
2008-05-15,3181.090087890625,3183.0,3140.52001953125,3162.919921875,163388000
2008-05-16,3207.97998046875,3229.340087890625,3181.090087890625,3181.090087890625,170892800
2008-05-19,3243.47998046875,3243.47998046875,3207.60009765625,3207.97998046875,153742300
2008-05-20,3151.360107421875,3243.47998046875,3151.360107421875,3243.47998046875,192515600
2008-05-21,3150.64990234375,3181.580078125,3144.840087890625,3151.3701171875,191132500
2008-05-22,3143.75,3163.1298828125,3131.1298828125,3150.64990234375,202554600
2008-05-23,3098.4599609375,3144.18994140625,3098.4599609375,3143.75,158439800
2008-05-27,3084.6298828125,3124.570068359375,3078.8701171875,3098.4599609375,180103300
2008-05-28,3089.840087890625,3114.1298828125,3082.330078125,3084.6201171875,183364700
2008-05-29,3090.56005859375,3119.2099609375,3077.909912109375,3089.800048828125,195456400
2008-05-30,3082.260009765625,3109.010009765625,3079.239990234375,3090.56005859375,261396300
2008-06-02,3057.25,3082.580078125,3043.110107421875,3082.260009765625,183494600
2008-06-03,3080.97998046875,3080.97998046875,3051.030029296875,3057.260009765625,188179600
2008-06-04,3042.239990234375,3080.97998046875,3023.31005859375,3080.97998046875,223190400
2008-06-05,3054.699951171875,3058.6201171875,3029.260009765625,3042.239990234375,199240500
2008-06-06,3009.179931640625,3092.10009765625,3009.179931640625,3054.699951171875,196961700
2008-06-09,2992.68994140625,3020.68994140625,2989.06005859375,3009.179931640625,185187600
2008-06-10,2965.820068359375,2992.68994140625,2959.75,2992.68994140625,209481900
2008-06-11,2911.909912109375,2981.60009765625,2906.1201171875,2965.820068359375,294732200
2008-06-12,2946.139892578125,2948.469970703125,2910.14990234375,2911.909912109375,257634600
2008-06-13,2955.330078125,2962.050048828125,2912.580078125,2946.139892578125,196913800
2008-06-16,2951.070068359375,2969.97998046875,2934.429931640625,2955.330078125,173804100
2008-06-17,2984.2900390625,3016.81005859375,2951.070068359375,2951.070068359375,187702100
2008-06-18,2930.919921875,2984.2900390625,2919.510009765625,2984.2900390625,192929100
2008-06-19,2905.969970703125,2942.360107421875,2905.52001953125,2930.919921875,209444900
2008-06-20,2864.010009765625,2917.5,2853.22998046875,2905.969970703125,270572400
2008-06-23,2882.320068359375,2889.7900390625,2853.840087890625,2864.010009765625,181743100
2008-06-24,2861.840087890625,2895.1298828125,2837.68994140625,2882.320068359375,239996600
2008-06-25,2881.14990234375,2881.14990234375,2861.840087890625,2861.840087890625,217274500
2008-06-26,2808.239990234375,2881.14990234375,2808.239990234375,2881.14990234375,219566100
2008-06-27,2812.590087890625,2824.330078125,2784.590087890625,2808.239990234375,226835000
2008-06-30,2855.68994140625,2855.68994140625,2806.840087890625,2812.590087890625,207434100
2008-07-01,2782.81005859375,2855.679931640625,2775.64990234375,2855.679931640625,255106200
2008-07-02,2748.27001953125,2815.6298828125,2748.27001953125,2782.81005859375,275735700
2008-07-03,2768.7099609375,2774.080078125,2711.5,2748.27001953125,280090600
2008-07-04,2736.06005859375,2774.7099609375,2727.010009765625,2768.7099609375,145341300
2008-07-07,2782.719970703125,2784.75,2728.9599609375,2736.06005859375,173921300
2008-07-08,2744.739990234375,2782.719970703125,2706.260009765625,2782.719970703125,229301900
2008-07-09,2790.14990234375,2794.699951171875,2744.739990234375,2744.739990234375,227529300
2008-07-10,2731.39990234375,2790.14990234375,2725.389892578125,2790.14990234375,228628000
2008-07-11,2660.860107421875,2756.5400390625,2660.860107421875,2731.39990234375,235053500
2008-07-14,2682.02001953125,2716.02001953125,2660.8701171875,2660.8701171875,191849700
2008-07-15,2619.0400390625,2682.02001953125,2592.89990234375,2682.02001953125,272581900
2008-07-16,2614.610107421875,2636.919921875,2573.89990234375,2619.0400390625,283264400
2008-07-17,2686.81005859375,2703.260009765625,2614.610107421875,2614.610107421875,306732600
2008-07-18,2735.719970703125,2735.719970703125,2653.2900390625,2686.820068359375,284265700
2008-07-21,2752.3798828125,2770.469970703125,2714.639892578125,2735.72998046875,222260000
2008-07-22,2732.72998046875,2752.3798828125,2690.81005859375,2752.3798828125,292479000
2008-07-23,2778.419921875,2786.330078125,2732.72998046875,2732.72998046875,303484100
2008-07-24,2733.02001953125,2784.3798828125,2724.219970703125,2778.419921875,247232800
2008-07-25,2722.389892578125,2733.5400390625,2693.429931640625,2733.02001953125,235972500
2008-07-28,2699.989990234375,2727.5400390625,2699.989990234375,2722.389892578125,155424200
2008-07-29,2703.159912109375,2720.610107421875,2673.14990234375,2699.989990234375,205796100
2008-07-30,2754.14990234375,2759.2900390625,2703.159912109375,2703.159912109375,203033100
2008-07-31,2749.2099609375,2769.030029296875,2729.3701171875,2754.14990234375,258088900
2008-08-01,2723.219970703125,2749.2099609375,2707.6201171875,2749.2099609375,182909700
2008-08-04,2706.550048828125,2752.18994140625,2702.570068359375,2723.219970703125,138184700
2008-08-05,2776.360107421875,2776.360107421875,2697.159912109375,2706.550048828125,240664400
2008-08-06,2792.93994140625,2797.760009765625,2770.27001953125,2776.360107421875,235778400
2008-08-07,2787.5,2814.669921875,2775.06005859375,2792.949951171875,209142100
2008-08-08,2797.0,2803.580078125,2760.580078125,2787.5,195408600
2008-08-11,2827.31005859375,2827.31005859375,2792.300048828125,2797.0,167410700
2008-08-12,2820.169921875,2838.050048828125,2801.77001953125,2827.31005859375,188518800
2008-08-13,2776.199951171875,2820.169921875,2770.719970703125,2820.169921875,206151200
2008-08-14,2798.35009765625,2817.969970703125,2772.31005859375,2776.199951171875,165037500
2008-08-15,2782.6298828125,2817.97998046875,2768.3798828125,2798.35009765625,141415800
2008-08-18,2777.56005859375,2801.110107421875,2767.3798828125,2782.6298828125,109297100
2008-08-19,2710.739990234375,2777.56005859375,2709.469970703125,2777.56005859375,158036900
2008-08-20,2733.68994140625,2738.550048828125,2710.739990234375,2710.739990234375,150596500
2008-08-21,2734.7900390625,2749.5,2705.090087890625,2733.68994140625,146851500
2008-08-22,2803.199951171875,2803.199951171875,2734.669921875,2734.7900390625,142917200
2008-08-26,2786.1201171875,2803.18994140625,2737.300048828125,2803.18994140625,140792100
2008-08-27,2811.199951171875,2816.18994140625,2765.929931640625,2786.1201171875,133290000
2008-08-28,2848.60009765625,2863.669921875,2797.27001953125,2811.199951171875,160211100
2008-08-29,2868.68994140625,2874.7900390625,2843.659912109375,2848.60009765625,168773800
2008-09-01,2855.1201171875,2868.68994140625,2837.280029296875,2868.68994140625,97976100
2008-09-02,2868.52001953125,2880.6201171875,2841.75,2855.1201171875,197382800
2008-09-03,2809.5,2868.52001953125,2806.489990234375,2868.52001953125,183537100
2008-09-04,2741.31005859375,2827.840087890625,2741.31005859375,2809.5,195819700
2008-09-05,2680.909912109375,2741.31005859375,2676.10009765625,2741.31005859375,221171400
